ticker,pdf_stem,section_code,section_title,section_file,source_start_char,source_end_char,page_start,page_end,char_count,word_count,split_method,confidence
EBAY,EBAY-eBay-2023-Report,diversity_equity_inclusion,Our Small Online Business Inclusive Global,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__diversity_equity_inclusion.txt,21041,60902,13,32,3688,568,heading_regex,high
EBAY,EBAY-eBay-2023-Report,emissions,Recommerce Carbon Emissions,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__emissions.txt,11535,34180,8,19,2785,438,heading_regex,high
EBAY,EBAY-eBay-2023-Report,energy,Renewable Energy,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__energy.txt,12204,71462,8,36,9764,1496,heading_regex,high
EBAY,EBAY-eBay-2023-Report,environmental,Environmental Footprint,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__environmental.txt,31450,47304,17,26,5532,843,heading_regex,high
EBAY,EBAY-eBay-2023-Report,ethics_compliance,"Ethics & Compliance eBay is an ethical, transparent and trusted company",data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__ethics_compliance.txt,63028,79663,34,39,11478,1662,heading_regex,high
EBAY,EBAY-eBay-2023-Report,governance,Our ESG Governance Model,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__governance.txt,62060,63027,33,34,967,136,heading_regex,medium
EBAY,EBAY-eBay-2023-Report,human_capital,Culture and Workforce,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__human_capital.txt,4888,60030,4,31,21130,3108,heading_regex,high
EBAY,EBAY-eBay-2023-Report,supply_chain_ethics,HUMAN RIGHTS CAMPAIGN CATALYST 2030,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__supply_chain_ethics.txt,8205,67123,5,35,3642,531,heading_regex,high
EBAY,EBAY-eBay-2023-Report,waste,Water Consumption Waste Diversion,data/03_sections/esg/EBAY/EBAY-eBay-2023-Report__waste.txt,40597,41890,23,23,1294,192,heading_regex,high
EBAY,EBAY-eBay-2024-Report,appendix,Appendix,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__appendix.txt,10248,113624,5,52,4629,648,heading_regex,high
EBAY,EBAY-eBay-2024-Report,climate,Climate Action,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__climate.txt,21860,22494,11,11,674,112,heading_regex,medium
EBAY,EBAY-eBay-2024-Report,community,“We’re building a better future for our global community.”,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__community.txt,20,37935,1,18,4803,757,heading_regex,high
EBAY,EBAY-eBay-2024-Report,emissions,Recommerce Carbon Emissions,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__emissions.txt,18729,20331,10,11,6247,958,heading_regex,high
EBAY,EBAY-eBay-2024-Report,energy,Gender Equality Affordable and Clean Energy,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__energy.txt,20580,51464,11,24,5175,782,heading_regex,high
EBAY,EBAY-eBay-2024-Report,environmental,Environmental Footprint,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__environmental.txt,39183,57726,19,27,1661,248,heading_regex,high
EBAY,EBAY-eBay-2024-Report,ethics_compliance,Ethics & Compliance,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__ethics_compliance.txt,84473,100418,41,46,3896,562,heading_regex,high
EBAY,EBAY-eBay-2024-Report,governance,Our ESG Governance Model,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__governance.txt,81446,82811,39,39,1390,198,heading_regex,high
EBAY,EBAY-eBay-2024-Report,human_capital,Things.People.Love.,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__human_capital.txt,138,112553,2,52,78967,11194,heading_regex,high
EBAY,EBAY-eBay-2024-Report,supply_chain_ethics,Human Rights,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__supply_chain_ethics.txt,85495,89619,41,42,3751,564,heading_regex,high
EBAY,EBAY-eBay-2024-Report,waste,Water Consumption Waste Diversion,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__waste.txt,54172,55257,26,26,1085,166,heading_regex,high
EBAY,EBAY-eBay-2024-Report,water,WATER CONSUMPTION (M3)*,data/03_sections/esg/EBAY/EBAY-eBay-2024-Report__water.txt,55259,56767,26,27,1513,226,heading_regex,high
EBAY,EBAY-eBay-2025-Report,about_this_report,Accelerated by the introduction of accessibility as,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__about_this_report.txt,92961,96537,62,64,3576,490,heading_regex,high
EBAY,EBAY-eBay-2025-Report,appendix,Employers for Women Class Indices,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__appendix.txt,6979,104526,7,66,7052,1108,heading_regex,high
EBAY,EBAY-eBay-2025-Report,ceo_letter,Message From Our President,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__ceo_letter.txt,604,6977,3,7,6373,1001,heading_regex,high
EBAY,EBAY-eBay-2025-Report,climate,Our Climate,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__climate.txt,34868,60502,27,45,8130,1237,heading_regex,high
EBAY,EBAY-eBay-2025-Report,community,Community Impact,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__community.txt,27925,61345,22,45,6615,1000,heading_regex,high
EBAY,EBAY-eBay-2025-Report,diversity_equity_inclusion,Supply Chain Management Inclusive Sourcing,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__diversity_equity_inclusion.txt,84441,85509,57,57,1069,147,heading_regex,high
EBAY,EBAY-eBay-2025-Report,emissions,Goal 1 Reduction in Carbon Emissions from 2019 Goal 3: Net-Zero by 2045,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__emissions.txt,15449,110512,14,68,12963,2016,heading_regex,high
EBAY,EBAY-eBay-2025-Report,energy,Renewable Energy,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__energy.txt,15012,109103,13,67,16276,2486,heading_regex,high
EBAY,EBAY-eBay-2025-Report,environmental,"Sustainable Commerce: Recommerce and Biodiversity & Ecosystems Offensive, Illegal, & Restrictive Items",data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__environmental.txt,9138,108515,8,67,6704,957,heading_regex,high
EBAY,EBAY-eBay-2025-Report,ethics_compliance,Ethics & Compliance,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__ethics_compliance.txt,7963,111544,8,68,7830,1059,heading_regex,high
EBAY,EBAY-eBay-2025-Report,governance,"Legal Officer (CLO), and our Corporate Governance",data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__governance.txt,8628,9136,8,8,508,67,heading_regex,medium
EBAY,EBAY-eBay-2025-Report,human_capital,07 Awards & Recognition 48 Our People,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__human_capital.txt,9,88147,2,59,27413,4106,heading_regex,high
EBAY,EBAY-eBay-2025-Report,supply_chain_ethics,Human Rights,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__supply_chain_ethics.txt,80158,84440,55,56,4295,635,heading_regex,high
EBAY,EBAY-eBay-2025-Report,waste,Waste Diversion Rate at San Jose Headquarters,data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__waste.txt,52831,54062,38,38,1231,192,heading_regex,high
EBAY,EBAY-eBay-2025-Report,water,Water Withdrawal (Meters Cubed),data/03_sections/esg/EBAY/EBAY-eBay-2025-Report__water.txt,51311,52830,38,38,1519,228,heading_regex,high
ETSY,ETSY-Etsy-2021,about_this_report,SASB Disclosure,data/03_sections/esg/ETSY/ETSY-Etsy-2021__about_this_report.txt,119406,120761,35,35,1376,211,heading_regex,high
ETSY,ETSY-Etsy-2021,climate,Net Zero Prioritizing People Responsible Marketplace Practices,data/03_sections/esg/ETSY/ETSY-Etsy-2021__climate.txt,76003,151262,24,41,12224,1856,heading_regex,high
ETSY,ETSY-Etsy-2021,community,The Etsy Marketplace: Our Passionate and Engaged Community,data/03_sections/esg/ETSY/ETSY-Etsy-2021__community.txt,58507,76002,15,24,17496,2952,heading_regex,high
ETSY,ETSY-Etsy-2021,data_summary,Workforce Metrics,data/03_sections/esg/ETSY/ETSY-Etsy-2021__data_summary.txt,113170,372475,32,84,27741,4536,heading_regex,high
ETSY,ETSY-Etsy-2021,diversity_equity_inclusion,"Aiming for diverse representation, creating an Crafting thoughtful corporate governance",data/03_sections/esg/ETSY/ETSY-Etsy-2021__diversity_equity_inclusion.txt,76523,361750,24,81,99748,15728,heading_regex,high
ETSY,ETSY-Etsy-2021,emissions,Greenhouse Gas (“GHG”) Accountability,data/03_sections/esg/ETSY/ETSY-Etsy-2021__emissions.txt,87632,146569,27,40,10498,1578,heading_regex,high
ETSY,ETSY-Etsy-2021,energy,2021 Goals: Renewable Electricity,data/03_sections/esg/ETSY/ETSY-Etsy-2021__energy.txt,89306,140528,28,39,8048,1259,heading_regex,high
ETSY,ETSY-Etsy-2021,environmental,ENVIRONMENTAL SOCIAL GOVERNANCE,data/03_sections/esg/ETSY/ETSY-Etsy-2021__environmental.txt,78449,84540,25,27,6092,925,heading_regex,high
ETSY,ETSY-Etsy-2021,ethics_compliance,"Regulatory, Compliance, and Legal Risks",data/03_sections/esg/ETSY/ETSY-Etsy-2021__ethics_compliance.txt,14512,344841,5,76,231318,35534,heading_regex,high
ETSY,ETSY-Etsy-2021,governance,BOARD OF DIRECTORS OVERALL LEADERSHIP TECH ENGINEERING OTHER BUSINESS ROLES,data/03_sections/esg/ETSY/ETSY-Etsy-2021__governance.txt,115110,119364,32,34,2031,310,heading_regex,high
ETSY,ETSY-Etsy-2021,human_capital,137 Item 11. Executive Compensation,data/03_sections/esg/ETSY/ETSY-Etsy-2021__human_capital.txt,4951,592935,3,146,167372,26455,heading_regex,high
ETSY,ETSY-Etsy-2021,other,Preamble,data/03_sections/esg/ETSY/ETSY-Etsy-2021__other.txt,15,4950,1,3,4951,779,heading_regex,medium
ETSY,ETSY-Etsy-2021,supply_chain_ethics,Supplier Engagement,data/03_sections/esg/ETSY/ETSY-Etsy-2021__supply_chain_ethics.txt,86024,86568,27,27,544,94,heading_regex,medium
ETSY,ETSY-Etsy-2021,waste,Planet-Friendly Packaging,data/03_sections/esg/ETSY/ETSY-Etsy-2021__waste.txt,85317,115393,27,32,3560,574,heading_regex,high
ETSY,ETSY-Etsy-2022,about_this_report,SASB Disclosure,data/03_sections/esg/ETSY/ETSY-Etsy-2022__about_this_report.txt,157350,158815,51,51,1483,228,heading_regex,high
ETSY,ETSY-Etsy-2022,climate,Net Zero,data/03_sections/esg/ETSY/ETSY-Etsy-2022__climate.txt,111211,190411,39,58,8386,1329,heading_regex,high
ETSY,ETSY-Etsy-2022,community,Engaged Community,data/03_sections/esg/ETSY/ETSY-Etsy-2022__community.txt,80337,146307,28,47,24804,4062,heading_regex,high
ETSY,ETSY-Etsy-2022,data_summary,"Climate - Governance, Strategy, Risk Management, Metrics",data/03_sections/esg/ETSY/ETSY-Etsy-2022__data_summary.txt,106941,400755,36,97,148688,23104,heading_regex,high
ETSY,ETSY-Etsy-2022,diversity_equity_inclusion,"Employee Diversity, Equity, and Inclusion",data/03_sections/esg/ETSY/ETSY-Etsy-2022__diversity_equity_inclusion.txt,125002,388838,43,94,57855,8866,heading_regex,high
ETSY,ETSY-Etsy-2022,emissions,Scope 3: Progress Against Science-Based Net Zero Target,data/03_sections/esg/ETSY/ETSY-Etsy-2022__emissions.txt,114745,185652,40,57,7699,1152,heading_regex,high
ETSY,ETSY-Etsy-2022,energy,Energy Use,data/03_sections/esg/ETSY/ETSY-Etsy-2022__energy.txt,117364,179601,40,56,5627,897,heading_regex,high
ETSY,ETSY-Etsy-2022,ethics_compliance,"Regulatory, Compliance, and Legal Risks",data/03_sections/esg/ETSY/ETSY-Etsy-2022__ethics_compliance.txt,31123,373820,15,90,118078,18073,heading_regex,high
ETSY,ETSY-Etsy-2022,governance,BOARD OF DIRECTORS,data/03_sections/esg/ETSY/ETSY-Etsy-2022__governance.txt,14122,178011,10,56,15021,2275,heading_regex,high
ETSY,ETSY-Etsy-2022,human_capital,Building resilience Ensuring equitable access Fostering a culture of ethics,data/03_sections/esg/ETSY/ETSY-Etsy-2022__human_capital.txt,11017,12710,8,8,194672,31021,heading_regex,high
ETSY,ETSY-Etsy-2022,other,Preamble,data/03_sections/esg/ETSY/ETSY-Etsy-2022__other.txt,51,11016,2,8,11017,1764,heading_regex,medium
ETSY,ETSY-Etsy-2022,waste,Packaging,data/03_sections/esg/ETSY/ETSY-Etsy-2022__waste.txt,113444,167684,39,54,7205,1126,heading_regex,high
ETSY,ETSY-Etsy-2023,about_this_report,Financial Disclosures (“TCFD”) framework. We also strive to Highlights,data/03_sections/esg/ETSY/ETSY-Etsy-2023__about_this_report.txt,97239,172309,29,49,5261,796,heading_regex,high
ETSY,ETSY-Etsy-2023,climate,Our Net Zero Targets,data/03_sections/esg/ETSY/ETSY-Etsy-2023__climate.txt,100559,183475,31,51,7939,1229,heading_regex,high
ETSY,ETSY-Etsy-2023,community,Engaged Community,data/03_sections/esg/ETSY/ETSY-Etsy-2023__community.txt,69530,100546,22,31,27825,4543,heading_regex,high
ETSY,ETSY-Etsy-2023,data_summary,"Management, Metrics, and Targets",data/03_sections/esg/ETSY/ETSY-Etsy-2023__data_summary.txt,97802,390422,29,90,138107,21446,heading_regex,high
ETSY,ETSY-Etsy-2023,diversity_equity_inclusion,"Our Employee Diversity, Equity and Inclusion Targets Our Progress",data/03_sections/esg/ETSY/ETSY-Etsy-2023__diversity_equity_inclusion.txt,120152,380109,35,87,53442,8087,heading_regex,high
ETSY,ETSY-Etsy-2023,emissions,Quantified Absolute Scope 1 &2 tC250 Quantified Scope 3 tCO2Million Gross Profit250,data/03_sections/esg/ETSY/ETSY-Etsy-2023__emissions.txt,102214,178644,31,50,12002,1848,heading_regex,high
ETSY,ETSY-Etsy-2023,energy,Energy Use,data/03_sections/esg/ETSY/ETSY-Etsy-2023__energy.txt,107958,173872,33,49,5759,899,heading_regex,high
ETSY,ETSY-Etsy-2023,environmental,"Commission (“SEC”), as well as our Investor Relations Environmental",data/03_sections/esg/ETSY/ETSY-Etsy-2023__environmental.txt,96552,97238,29,29,686,97,heading_regex,medium
ETSY,ETSY-Etsy-2023,ethics_compliance,"Regulatory, Compliance, and Legal Risks.”",data/03_sections/esg/ETSY/ETSY-Etsy-2023__ethics_compliance.txt,95381,368208,28,83,74462,11301,heading_regex,high
ETSY,ETSY-Etsy-2023,governance,BOARD OF DIRECTORS,data/03_sections/esg/ETSY/ETSY-Etsy-2023__governance.txt,10905,169207,8,48,64188,9978,heading_regex,high
ETSY,ETSY-Etsy-2023,human_capital,Building resilience Ensuring equitable access Fostering a culture of ethics,data/03_sections/esg/ETSY/ETSY-Etsy-2023__human_capital.txt,6562,8599,6,6,176574,28108,heading_regex,high
ETSY,ETSY-Etsy-2023,other,Preamble,data/03_sections/esg/ETSY/ETSY-Etsy-2023__other.txt,51,6561,2,6,6562,1045,heading_regex,medium
ETSY,ETSY-Etsy-2023,supply_chain_ethics,Our Supply Chain,data/03_sections/esg/ETSY/ETSY-Etsy-2023__supply_chain_ethics.txt,104549,105495,32,32,946,146,heading_regex,medium
ETSY,ETSY-Etsy-2023,waste,Packaging,data/03_sections/esg/ETSY/ETSY-Etsy-2023__waste.txt,105507,161147,32,46,7674,1189,heading_regex,high
ETSY,ETSY-Etsy-2024,about_this_report,SASB Disclosure,data/03_sections/esg/ETSY/ETSY-Etsy-2024__about_this_report.txt,132792,138462,39,40,3158,471,heading_regex,high
ETSY,ETSY-Etsy-2024,climate,Net Zero,data/03_sections/esg/ETSY/ETSY-Etsy-2024__climate.txt,92934,163631,29,46,9184,1418,heading_regex,high
ETSY,ETSY-Etsy-2024,community,Community,data/03_sections/esg/ETSY/ETSY-Etsy-2024__community.txt,70981,128649,19,38,22784,3732,heading_regex,high
ETSY,ETSY-Etsy-2024,data_summary,"Management, Metrics, and Targets",data/03_sections/esg/ETSY/ETSY-Etsy-2024__data_summary.txt,89998,353709,27,82,21508,3575,heading_regex,high
ETSY,ETSY-Etsy-2024,diversity_equity_inclusion,Progress On Disability Inclusion,data/03_sections/esg/ETSY/ETSY-Etsy-2024__diversity_equity_inclusion.txt,116962,501122,35,125,29489,4519,heading_regex,high
ETSY,ETSY-Etsy-2024,emissions,Quantified Absolute Scope 1 &2 tC 2500 Quantified Scope 3 tCO2Million Gross Profit 2500,data/03_sections/esg/ETSY/ETSY-Etsy-2024__emissions.txt,94559,269538,29,65,112162,17222,heading_regex,high
ETSY,ETSY-Etsy-2024,energy,Energy Use,data/03_sections/esg/ETSY/ETSY-Etsy-2024__energy.txt,102428,156303,31,45,6269,926,heading_regex,high
ETSY,ETSY-Etsy-2024,environmental,"Commission (“SEC”), as well as our Investor Relations Environmental",data/03_sections/esg/ETSY/ETSY-Etsy-2024__environmental.txt,88753,158849,27,45,3421,504,heading_regex,high
ETSY,ETSY-Etsy-2024,ethics_compliance,67 Item 1C. Cybersecurity,data/03_sections/esg/ETSY/ETSY-Etsy-2024__ethics_compliance.txt,6270,330988,5,76,114582,17521,heading_regex,high
ETSY,ETSY-Etsy-2024,governance,BOARD OF DIRECTORS,data/03_sections/esg/ETSY/ETSY-Etsy-2024__governance.txt,282,153183,2,44,15497,2403,heading_regex,high
ETSY,ETSY-Etsy-2024,human_capital,123 Item 11. Executive Compensation,data/03_sections/esg/ETSY/ETSY-Etsy-2024__human_capital.txt,7099,531785,5,136,184035,28953,heading_regex,high
ETSY,ETSY-Etsy-2024,supply_chain_ethics,Our Supply Chain,data/03_sections/esg/ETSY/ETSY-Etsy-2024__supply_chain_ethics.txt,97653,98694,30,30,1041,156,heading_regex,high
ETSY,ETSY-Etsy-2024,waste,Packaging,data/03_sections/esg/ETSY/ETSY-Etsy-2024__waste.txt,98705,141137,30,41,8468,1329,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),about_this_report,Taskforce on Climate-Related Financial Disclosures (TCFD),data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__about_this_report.txt,1399,50745,3,18,3091,466,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),climate,"Etsy, Inc. Climate Index",data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__climate.txt,0,31887,2,10,11209,1667,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),data_summary,Metrics and Targets,data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__data_summary.txt,20426,49106,6,17,5657,856,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),emissions,Low-Emissions Transport,data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__emissions.txt,8938,37985,4,14,15489,2373,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),energy,The availability of renewable,data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__energy.txt,7494,52729,4,18,6656,1085,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),ethics_compliance,Data Privacy and Advertising Standards,data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__ethics_compliance.txt,52749,55388,19,19,2641,394,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),human_capital,Our Workplace and Security Team develops and implements business,data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__human_capital.txt,12594,56627,5,19,8229,1278,heading_regex,high
ETSY,ETSY-Etsy-2025(Climate Index),waste,Efficiency strengthening employee Term “Zero Waste”,data/03_sections/esg/ETSY/ETSY-Etsy-2025(Climate Index)__waste.txt,8542,61991,4,21,9071,1336,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,appendix,Introduction Financial Societal Impact Employees Environment Governance Appendices,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__appendix.txt,605,186213,4,97,89567,13328,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,community,Our community impact,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__community.txt,41380,170063,25,88,7445,1077,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,diversity_equity_inclusion,DEI score,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__diversity_equity_inclusion.txt,66163,182714,37,95,11171,1605,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,emissions,"Scope 1 GHG emissions 8,935 9,093",data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__emissions.txt,108525,167237,58,86,5529,851,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,energy,Our Environment Energy efficiency upgrades at,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__energy.txt,107103,110189,57,59,1795,255,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,environmental,Our suppliers Environment page 55,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__environmental.txt,18339,178341,12,93,6020,849,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,ethics_compliance,Onboarding is about more than compliance —,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__ethics_compliance.txt,87216,171106,47,89,10794,1477,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,governance,63 Governance,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__governance.txt,232,176237,2,92,15770,2278,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,human_capital,At least 3 billion people need ongoing,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__human_capital.txt,12187,190763,10,98,35137,5216,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,social,Third-party social compliance audits,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__social.txt,140249,141968,72,73,1720,255,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,supply_chain_ethics,Supply chain governance,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__supply_chain_ethics.txt,138558,144616,71,73,4340,633,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021,waste,Much of our waste management is handled,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2021__waste.txt,113943,115373,60,60,1430,232,heading_regex,high
EYE,EYE-NATIONAL VISION HOLDINGS INC-2022,about_this_report,About this report,data/03_sections/esg/EYE/EYE-NATIONAL VISION HOLDINGS INC-2022__about_this_report.txt,649,179059,4,69,11254,1656,heading_regex,high
